YEAR,MO,DY,Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction
2006,8,2,25.88,87.25,18.13,12.68,100.15,4.42,273.12
2006,8,3,25.66,89.81,18.49,3.1,100.17,5,245.25
2006,8,4,25.62,91.69,18.86,19.8,100.3,4.23,235.62
2006,8,5,26.05,89.94,18.92,3.83,100.34,4.66,240.5
2006,8,6,26.15,87.88,18.55,2.06,100.27,5,248.19
2006,8,7,26.12,89.75,19.04,3.89,100.09,4.48,238.75
2006,8,8,25.69,89.62,18.55,5.5,100.07,5.59,242.75
2006,8,9,25.94,90,18.92,1.41,100.04,5.01,246.5
2006,8,10,25.58,89.81,18.43,4.35,100.11,4.74,256.38
2006,8,11,25.53,91.62,18.8,4.19,100.12,4.64,259.88
2006,8,12,25.9,91.5,19.23,11.21,99.97,4.89,254.81
2006,8,13,26.2,90.75,19.41,16.43,99.88,5.21,256.31
2006,8,14,25.84,91.62,19.23,20.13,99.83,6.5,246.75
2006,8,15,25.87,89.06,18.62,9.71,99.96,6.67,239.38
2006,8,16,26.11,88.94,18.8,15.34,100.13,5.12,232.44
2006,8,17,26.65,87.44,19.04,0.18,100.22,3.34,240.56
2006,8,18,26.88,88.31,19.53,0.06,100.26,3.24,228.19
2006,8,19,26.73,89.06,19.47,0.58,100.36,3.3,240.75
2006,8,20,26.94,87.56,19.35,0,100.38,3.16,256.5
2006,8,21,27.21,86.69,19.47,0,100.31,3.7,258.75
2006,8,22,26.83,88.25,19.41,2.56,100.28,3.32,271.31
2006,8,23,26.44,89.88,19.35,13.16,100.28,3.23,275.75
2006,8,24,26.87,87.5,19.29,1.24,100.28,3.33,237.56
2006,8,25,26.98,88.31,19.65,0.92,100.32,3.7,231.75
2006,8,26,26.58,91.31,19.9,6.66,100.26,3.75,221.44
2006,8,27,26.9,86.81,19.17,0.29,100.23,3.48,247.62
2006,8,28,26.26,89.75,19.17,1.25,100.2,2.25,243.75
2006,8,29,26.31,89.62,19.17,5.28,100.3,2.48,215.75
2006,8,30,26.51,87.19,18.74,15.43,100.44,2.13,216.19
2006,8,31,25.94,90.38,18.86,12.38,100.43,2.59,225.5
2006,9,1,26.12,88.62,18.68,1.31,100.37,2.77,239.62
2006,9,2,26.55,87.69,18.98,0.46,100.37,2.41,244.31
2006,9,3,26.35,89.69,19.23,4.59,100.25,2.62,263.88
2006,9,4,26.59,90.5,19.71,30.86,100.15,2.31,245.81
2006,9,5,26.65,90.69,19.84,3.84,100.2,2.64,206.19
2006,9,6,27.09,86.88,19.35,0,100.24,2.33,193.62
2006,9,7,27.16,86.81,19.41,0.01,100.24,2.09,217.06
2006,9,8,26.73,88.88,19.47,0.07,100.31,2.09,223.75
2006,9,9,26.9,85.56,18.86,0.06,100.36,2.14,258.56
2006,9,10,27.01,86.31,19.17,2.48,100.38,2.34,265.5
2006,9,11,26.22,90.88,19.35,12.63,100.29,2.65,272.31
2006,9,12,26.42,86.81,18.62,13.01,100.38,2.09,240.5
2006,9,13,25.71,90.31,18.55,0.59,100.51,2.58,255
2006,9,14,26.5,85.31,18.31,0.48,100.5,2.2,270.5
2006,9,15,26.67,85.88,18.62,3.92,100.5,2.3,249.75
2006,9,16,26.4,87.69,18.74,0.48,100.57,2.59,250.19
2006,9,17,26.6,87.69,18.98,2.99,100.45,2.04,234.31
2006,9,18,26.16,89.31,18.86,1.95,100.4,2.69,238.25
2006,9,19,25.83,90.62,18.8,1.72,100.39,3.2,242.75
2006,9,20,25.7,88.94,18.25,1.78,100.48,2.95,260.25
2006,9,21,25.93,89,18.55,27.22,100.35,2.88,265.06
2006,9,22,24.78,95.12,18.68,17.77,100.19,3.91,265.25
2006,9,23,26.01,90.94,19.17,10.03,100.2,3.05,261.19
2006,9,24,25.94,92.94,19.53,9.23,100.19,3.36,243.69
2006,9,25,26.16,89.94,19.1,20.58,100.19,3.78,249.94
2006,9,26,26.04,89.5,18.86,8.93,100.12,3.93,234.75
2006,9,27,25.8,91.12,18.98,15.05,100.16,4.32,238.56
2006,9,28,25.32,94.19,19.04,15.12,100.35,3.48,246.56
2006,9,29,25.87,91.19,19.04,6.35,100.28,4.09,271.12
2006,9,30,25.28,95.44,19.35,10.12,100.13,5.81,251.94
2006,10,1,26.19,90.19,19.23,2.61,100.05,6.37,244.25
2006,10,2,25.77,93.62,19.53,8.28,100.09,4.62,217.69
2006,10,3,26.34,91.06,19.53,8.13,100.27,3.82,237.56
2006,10,4,25.79,94.19,19.59,15.42,100.3,2.94,244.19
2006,10,5,25.98,93.06,19.59,5.66,100.34,4.27,239.19
2006,10,6,25.94,90.19,18.8,7.3,100.5,2.8,249.56
2006,10,7,25.87,88.38,18.31,2.96,100.55,3.2,264.81
2006,10,8,26.62,84.81,18.31,0.19,100.57,2.07,242.06
2006,10,9,25.48,93.94,19.17,8.18,100.5,2.23,299.5
2006,10,10,25.07,89.12,17.58,21.49,100.68,2.08,210.38
2006,10,11,25.4,88.25,17.76,2.78,100.74,2.34,206.38
2006,10,12,26.06,86.31,18.01,0.42,100.75,1.66,182.31
2006,10,13,26.76,84.5,18.37,12.32,100.78,1.95,182.56
2006,10,14,26.27,87.56,18.55,19.04,100.67,1.77,206.19
2006,10,15,25.96,89.56,18.74,23.54,100.6,1.8,173
2006,10,16,27.1,85.19,18.98,0.92,100.61,1.07,162.38
2006,10,17,25.94,90.81,18.98,1.29,100.59,1.44,153.31
2006,10,18,26.87,87,19.1,3.39,100.55,1.97,106.69
2006,10,19,26.85,85.62,18.74,0.27,100.53,2.55,95.31
2006,10,20,26.69,83.38,18.01,0.09,100.59,2.46,90.38
2006,10,21,26.44,83.19,17.7,1.54,100.55,2.47,134.56
2006,10,22,26.58,84.19,18.07,21.32,100.53,2.08,94.62
2006,10,23,26.66,84.38,18.19,9.22,100.52,2.22,93.44
2006,10,24,26.7,84.62,18.31,0.1,100.51,2.75,92.56
2006,10,25,26.76,83.12,18.13,0.67,100.53,1.96,140.31
2006,10,26,26.52,86.38,18.55,0.89,100.53,2.47,192.31
2006,10,27,27.18,86.81,19.41,2.45,100.52,1.73,147.31
2006,10,28,27.08,86.25,19.17,4.35,100.43,1.67,235.75
2006,10,29,27.2,85,18.98,0,100.31,1.91,196.88
2006,10,30,27.1,82.75,18.37,0.24,100.37,1.77,201.69
2006,10,31,25.45,86.81,17.58,1.23,100.44,2.48,188.56
2006,11,1,25.96,82.75,17.15,3.51,100.45,1.81,135.62
2006,11,2,25.98,82.88,17.15,10.34,100.43,1.68,200.19
2006,11,3,26.33,83.19,17.64,0.4,100.45,1.56,140.94
2006,11,4,26.44,84.19,18.01,0,100.51,1.7,190.81
2006,11,5,26.76,84.56,18.43,0.24,100.48,1.78,184.75
2006,11,6,26.53,84.38,18.13,0.43,100.46,1.54,184
2006,11,7,26.71,83.81,18.25,12.46,100.46,1.67,249.12
2006,11,8,25.93,88.88,18.49,1.38,100.6,3.38,109.81
2006,11,9,26.14,84.69,17.7,0.06,100.7,2.79,88.12
2006,11,10,26.18,83.5,17.46,0.18,100.66,1.91,84.31
2006,11,11,26.82,82.94,18.07,0.1,100.58,1.62,142.12
2006,11,12,25.99,81.5,16.97,0,100.49,1.77,111.25
2006,11,13,26.06,82.31,17.15,0,100.47,1.91,176.5
2006,11,14,26.44,85.12,18.13,0.26,100.59,1.94,91.5
2006,11,15,26.44,87.31,18.68,12.46,100.58,1.95,79.31
2006,11,16,27.1,83.94,18.62,0.05,100.44,1.39,93.75
2006,11,17,26.38,85.81,18.31,0.01,100.39,2.92,134.75
2006,11,18,26.09,83.56,17.52,0.02,100.36,3.35,104.94
2006,11,19,26.69,84.94,18.43,0.28,100.41,2.8,103
2006,11,20,26.44,86.12,18.43,0.05,100.4,2.82,108.12
2006,11,21,26.42,86.5,18.49,0.3,100.33,1.94,107.69
2006,11,22,26.26,86.44,18.25,1.21,100.37,2.7,123.69
2006,11,23,26.2,85.75,18.01,0.05,100.48,2.95,120.56
2006,11,24,26.52,85.19,18.25,0.13,100.5,2.91,118.5
2006,11,25,26.82,84.44,18.37,0.07,100.41,1.86,97.88
2006,11,26,26.7,84.75,18.37,0,100.32,2.72,108.12
2006,11,27,26.72,84.38,18.31,0,100.35,2.26,99.69
2006,11,28,26.12,85.19,17.82,0,100.44,2.69,128.56
2006,11,29,26.65,83.12,17.88,0.12,100.46,2.39,104.88
2006,11,30,25.75,80.06,16.24,0.01,100.47,2.26,114.88
2006,12,1,26.05,81.19,16.72,0,100.44,2.29,135.38
2006,12,2,26.64,81.56,17.52,0.03,100.46,1.77,98.31
2006,12,3,26.55,76.75,16.3,0,100.49,2.24,83.75
2006,12,4,26.37,76.81,16.24,0.44,100.51,2.84,129.62
2006,12,5,25.13,90.12,18.01,26.65,100.58,3.54,83.31
2006,12,6,26.23,85.44,18.01,0.32,100.51,2.6,114
2006,12,7,26.51,82.94,17.7,0.01,100.5,2.34,90.5
2006,12,8,26.43,82.44,17.46,0.18,100.55,2.04,98.69
2006,12,9,26.47,82.25,17.46,0.41,100.59,2.2,128.69
2006,12,10,26.73,84.69,18.43,2.15,100.57,1.76,107.31
2006,12,11,26.69,81.88,17.58,0.51,100.5,1.62,163.94
2006,12,12,26.26,79.94,16.78,0.21,100.49,1.65,142.06
2006,12,13,26.28,80.81,16.91,0,100.56,1.7,123.44
2006,12,14,26.36,81.25,17.09,0,100.59,1.72,99.25
2006,12,15,26.37,82.19,17.4,0,100.58,2.13,95.19
2006,12,16,26.85,74.38,15.99,0,100.67,1.65,65.62
2006,12,17,25.9,70.81,14.59,0,100.67,2.34,70.31
2006,12,18,24.9,68.81,13.31,0,100.66,1.94,107.69
2006,12,19,26.09,72.44,15.08,0,100.67,2.6,67.75
2006,12,20,26.32,70.62,14.89,0.01,100.64,2.39,38
2006,12,21,25.02,66.31,12.88,0.06,100.6,2.59,32.12
2006,12,22,23.1,67.56,11.66,0,100.54,2.09,95.12
2006,12,23,23.62,67.12,11.96,0,100.53,1.8,125
2006,12,24,24.84,72.12,13.73,0,100.45,1.95,184.5
2006,12,25,25.19,75.69,14.65,0,100.42,1.99,172.62
2006,12,26,26.1,76.44,15.62,0,100.44,1.87,111.88
2006,12,27,25.79,74.75,15.01,0,100.45,2.49,113.5
2006,12,28,25.45,71.56,14.04,0,100.55,2.18,112
2006,12,29,25.6,65.06,12.88,0,100.59,1.5,136.44
2006,12,30,26.55,70.31,14.95,0,100.55,1.52,143.25
2006,12,31,27.05,74.62,16.3,0.8,100.57,1.88,183.31
2007,1,1,26.55,80.38,17.03,5.11,100.54,2.05,189.56
2007,1,2,26.99,78,16.91,0.09,100.47,1.9,229.19
2007,1,3,27.36,78.62,17.52,0.04,100.44,2.23,193.38
2007,1,4,27.8,76.62,17.46,0.03,100.43,1.95,215.5
2007,1,5,27.37,76.69,17.09,0.12,100.48,2.7,177.44
2007,1,6,26.59,74.62,16.05,0.36,100.55,2.59,157.81
2007,1,7,25.55,70.81,14.28,0.55,100.61,2.85,57.25
2007,1,8,26.51,65.75,13.85,0.1,100.67,3.47,57.88
2007,1,9,27.28,64.75,14.22,0.02,100.72,2.48,57.81
2007,1,10,27.05,65.38,14.16,0,100.69,1.98,121.19
2007,1,11,27.48,64.5,14.28,0,100.59,2.23,104.94
2007,1,12,28.66,63.25,14.77,0,100.51,1.85,125.5
2007,1,13,28.2,60.62,13.85,0.01,100.52,2.55,80.31
2007,1,14,26.41,66.88,14.1,0.07,100.59,2.21,117.5
2007,1,15,28.29,63.25,14.47,0.01,100.52,2.77,97.06
2007,1,16,28.63,63.12,14.89,0.01,100.49,3.49,90.44
2007,1,17,28.66,66.69,15.75,0.04,100.58,2.91,80.38
2007,1,18,28.11,65.75,15.08,0.14,100.61,4.06,92.69
2007,1,19,28.2,65.69,14.83,0,100.58,4.27,108.75
2007,1,20,28.28,63.38,14.28,0,100.55,4.02,113.19
2007,1,21,28.21,63.19,14.1,0,100.53,3.22,110.75
2007,1,22,28.1,61.19,13.18,0,100.6,2.47,124.81
2007,1,23,28.08,61.38,13.55,0,100.71,2.1,173.25
2007,1,24,28.65,57.5,13.49,0,100.73,2.08,101.56
2007,1,25,27.55,57.12,12.57,0,100.75,2.49,109.75
2007,1,26,27.37,58.19,12.45,0,100.78,2.51,132.56
2007,1,27,26.87,58.44,11.96,0,100.85,1.67,148.81
2007,1,28,25.24,50.69,9.4,0,101,2.56,50.75
2007,1,29,24.38,50.69,8.97,0,100.99,2.92,97.69
2007,1,30,23.83,48.44,8.12,0,101.05,2.34,103.81
2007,1,31,24.19,50.19,8.54,0,101.02,2.32,115.62
2007,2,1,24.44,50.38,8.79,0,101,2.21,84.19
2007,2,2,25.09,51.12,9.46,0,100.95,2.22,149.38
2007,2,3,25.3,51,9.46,0,100.9,2.3,133.56
2007,2,4,26.01,58.06,11.17,0,100.75,2.77,105.69
2007,2,5,26.23,58.75,11.41,0,100.75,2.8,105.44
2007,2,6,26.91,56.94,11.41,0,100.72,3.01,111.44
2007,2,7,27.2,56.81,11.41,0,100.77,3.09,120.38
2007,2,8,27.96,56.88,11.84,0,100.74,3.2,114.56
2007,2,9,28.19,58.44,12.76,0,100.72,2.49,177.88
2007,2,10,28.83,59.94,13.31,0,100.62,3.58,100.81
2007,2,11,29.08,58.12,13.37,0,100.6,3.65,110.69
2007,2,12,28.88,59.12,13.61,0,100.62,2.97,156.69
2007,2,13,28.48,59.62,13.24,0,100.59,3.86,116.44
2007,2,14,27.8,61.81,12.88,0,100.68,4.56,122.88
2007,2,15,27.55,63.94,13.12,0,100.64,4.45,127.31
2007,2,16,27.34,64.19,13.12,0,100.51,4.41,134.75
2007,2,17,27.69,67.31,14.53,0,100.47,4.01,139.94
2007,2,18,27.96,66.75,14.53,0,100.42,3.83,134.12
2007,2,19,28.51,63.5,14.16,0,100.39,3.93,145.31
2007,2,20,28.7,68.69,16.05,0,100.42,4.77,140.31
2007,2,21,28.94,68.75,16.24,0.02,100.45,5.08,136.94
2007,2,22,29.19,65.12,15.44,0.15,100.35,5.05,128.88
2007,2,23,29.37,61.62,14.65,0,100.32,5.36,129.69
2007,2,24,29.53,59.5,13.92,0,100.34,4.76,123.25
2007,2,25,29.35,59.81,13.85,0,100.26,3.59,122.5
2007,2,26,29.2,59.06,13.85,0,100.3,3.8,132.88
2007,2,27,28.58,61.06,14.16,0,100.33,3.84,128.25
2007,2,28,29.26,57.62,13.73,0,100.31,3.66,120.19
2007,3,1,29.2,56.06,13.31,0,100.41,4.77,135.38
2007,3,2,29.17,60.06,13.92,0,100.39,3.84,128.62
2007,3,3,29.44,59.31,13.92,0,100.39,3.94,135.31
2007,3,4,29.43,58,13.85,0,100.37,4.01,140.69
2007,3,5,29.43,60.44,14.53,0,100.44,3.57,151.25
2007,3,6,29.07,61.5,14.53,0,100.39,4.33,136.69
2007,3,7,29.73,59.56,14.77,0,100.29,3.95,135.75
2007,3,8,28.41,64.19,15.26,0.07,100.41,3.21,126.56
2007,3,9,30.03,57.38,14.28,0.08,100.53,4.57,119.25
2007,3,10,30.03,57.25,14.04,0,100.48,5.52,114.12
2007,3,11,30.41,54.25,13.37,0,100.49,5.02,113.94
2007,3,12,30.9,54.62,13.98,0,100.52,5.52,111.19
2007,3,13,30.13,56.06,13.98,0,100.55,5,121.31
2007,3,14,30.01,56.5,13.98,0,100.41,3.87,131.38
2007,3,15,30.13,58.12,14.59,0,100.27,3.38,144.19
2007,3,16,30.3,58.56,14.89,0,100.27,3.56,157.62
2007,3,17,29.9,62.69,15.87,0,100.29,4.3,149.75
2007,3,18,29.12,63.69,15.38,0,100.28,4.98,126.81
2007,3,19,29.09,63.75,15.44,1.64,100.34,5.59,115.75
2007,3,20,27.05,74.62,16.36,11.22,100.57,2.42,119.31
2007,3,21,27.64,74.81,16.78,11.88,100.51,2.34,148.69
2007,3,22,28.95,69.12,16.42,2.46,100.53,2.65,91.19
2007,3,23,28.3,73.38,17.21,2.1,100.55,3.75,100.81
2007,3,24,27.49,76.19,17.21,0.12,100.48,3.06,115.69
2007,3,25,28.78,71.62,17.09,0,100.3,3.08,135.56
2007,3,26,29.14,71.75,17.58,0.03,100.32,3.76,147.12
2007,3,27,29.72,69.81,17.52,0.04,100.41,3.84,144.75
2007,3,28,30.26,66.5,17.03,0.06,100.44,5.05,134.44
2007,3,29,30.02,58.31,14.22,0,100.45,5.69,127.38
2007,3,30,30.05,60.12,14.47,0,100.49,4.7,125.75
2007,3,31,30.01,64.75,15.93,0,100.49,4.62,135.44
2007,4,1,31.19,59.5,15.2,0,100.39,2.97,163.94
2007,4,2,31.43,59.81,15.62,0,100.32,3.04,174.25
2007,4,3,31.29,58.06,15.5,0,100.32,4.07,140.44
2007,4,4,31.37,51.81,13.61,0,100.53,4.37,123.75
2007,4,5,32.08,46.31,12.76,0,100.48,4.77,104.06
2007,4,6,32.15,43.06,12.08,0,100.42,4.41,100.38
2007,4,7,32.37,42.88,12.33,0.02,100.39,3.62,114.75
2007,4,8,31.78,49.81,13.98,0.1,100.46,4.2,115.81
2007,4,9,31.9,50.06,13.92,0.08,100.49,3.83,117.62
2007,4,10,31.18,55.12,14.95,0.01,100.5,3.37,104.38
2007,4,11,31.7,51.06,14.16,0,100.39,4.31,121.31
2007,4,12,31.98,50.94,14.1,0,100.35,3.56,106.38
2007,4,13,31.43,55.75,15.2,0,100.39,4.04,110.19
2007,4,14,30.3,57.81,15.01,0,100.45,2.89,110.81
2007,4,15,31.34,59.56,16.11,0,100.36,3.74,141.25
2007,4,16,29.62,66.56,17.09,0,100.35,2.29,122.75
2007,4,17,32.67,57.62,16.54,0,100.27,2.39,190.56
2007,4,18,31.74,60.5,17.03,1.47,100.32,3.73,165.62
2007,4,19,30.08,63.56,15.99,3.31,100.51,4.52,131.56
2007,4,20,31.13,59.75,15.87,0,100.43,3.84,133.06
2007,4,21,30.16,64.69,16.85,0,100.38,3.95,131.31
2007,4,22,31.46,61.62,16.48,0.01,100.34,3.69,128.5
2007,4,23,32.07,59,16.24,0,100.21,3.26,170.44
2007,4,24,31.44,60.31,16.72,0,100.2,4.02,146.19
2007,4,25,32.14,57.19,15.87,0.02,100.3,4.49,130.75
2007,4,26,32.13,53.38,14.83,0.86,100.39,5.17,109.19
2007,4,27,30.87,56.19,15.2,1.04,100.41,5.3,101.81
2007,4,28,29.67,64.69,16.3,1.84,100.31,4.94,110
2007,4,29,29.26,67.62,16.85,0.66,100.24,4.66,116
2007,4,30,29.44,66.31,16.66,0.32,100.33,4.73,113.88
2007,5,1,30.37,58.69,15.14,0.18,100.43,5,122.81
2007,5,2,31.05,59.12,15.62,0.04,100.33,5.09,124.31
2007,5,3,30.67,64.94,17.21,0,100.22,5.63,126.62
2007,5,4,31.13,61.25,16.54,0.01,100.26,4.41,134.06
2007,5,5,31.35,62.06,16.85,0.04,100.27,3.37,165.31
2007,5,6,31.22,62.62,17.21,1.01,100.15,4.02,227.06
2007,5,7,28.67,75.88,18.37,6.68,100.14,3.61,261.81
2007,5,8,29.37,73.81,18.37,4.92,100.11,2.5,228.31
2007,5,9,28.47,81.31,19.53,26.49,100.17,2.5,212.56
2007,5,10,27.3,88.31,20.02,33.23,100.23,2.28,218.12
2007,5,11,27.53,85.12,19.47,3.79,100.21,2.84,195.94
2007,5,12,27.73,84.19,19.41,6.74,100.25,1.77,239
2007,5,13,27.4,84.19,19.04,21.31,100.27,2.83,291.94
2007,5,14,25.83,91,18.92,37.72,100.33,1.77,128.62
2007,5,15,26.59,89,19.35,5.9,100.34,3.34,122.69
2007,5,16,27.67,83.12,19.04,0,100.42,2.95,127.56
2007,5,17,27.83,83.31,19.29,0.06,100.38,3.52,133.62
2007,5,18,27.32,83.5,18.86,0.13,100.42,2.35,127.94
2007,5,19,27.76,80.62,18.55,2.94,100.45,1.59,155.56
2007,5,20,28.28,81.62,19.35,5.15,100.35,2.21,178.94
2007,5,21,28.23,82.94,19.65,1.52,100.29,2.71,218.06
2007,5,22,28.01,82.62,19.35,4.38,100.32,2.84,254.62
2007,5,23,28.28,80.31,19.04,0,100.29,2.8,254.06
2007,5,24,29.01,78.12,19.29,0.88,100.14,3.37,245.75
2007,5,25,28.13,84.06,19.9,7.41,100.16,3.31,253.19
2007,5,26,28.47,81.56,19.59,7.17,100.21,2.85,249.81
2007,5,27,27.51,87.75,20.08,26.15,100.27,3.03,237.94
2007,5,28,27.06,86,19.17,19.8,100.26,2.23,243.06
2007,5,29,27.15,88.19,19.78,5.04,100.27,2.31,218.62
2007,5,30,27.4,86,19.47,2.62,100.35,2.2,208.75
2007,5,31,27.64,87.12,20.08,4.52,100.35,2.56,217.06
2007,6,1,27.34,87.06,19.71,0.56,100.26,2.34,224.38
2007,6,2,27.86,83.94,19.53,2.97,100.17,2.66,233.5
2007,6,3,26.86,87.62,19.41,8.74,100.24,2.2,222.75
2007,6,4,27.44,83.81,19.1,0.04,100.23,1.48,192.44
2007,6,5,27.5,85.5,19.53,0.46,100.19,2.12,230.62
2007,6,6,27.58,85.44,19.65,2.35,100.22,1.67,193.5
2007,6,7,27.71,86.44,20.02,8.44,100.26,1.98,224.44
2007,6,8,27.89,85.31,19.96,0.07,100.28,1.86,229.5
2007,6,9,28,84.44,19.84,0.23,100.21,2.16,209.62
2007,6,10,28.07,83.75,19.78,0.01,100.1,2.04,193.38
2007,6,11,28.39,81.88,19.65,7.96,100.02,2.28,211.56
2007,6,12,27.46,89.75,20.63,47.99,100.05,2.02,211.94
2007,6,13,28.22,84.06,20.02,0.23,100.06,1.73,210.56
2007,6,14,28.33,85.62,20.57,1.95,100.03,1.63,203.31
2007,6,15,27.83,87.62,20.57,4.94,100.03,1.88,194.25
2007,6,16,27.87,85.38,20.02,11.41,100.02,1.86,168.88
2007,6,17,27.9,83.88,19.65,2.17,99.94,1.73,154
2007,6,18,27.83,84.81,19.84,4.52,99.88,2.02,149.69
2007,6,19,27.4,88.25,20.2,5.8,99.9,2.59,128.88
2007,6,20,26.72,88.94,19.53,3.64,99.97,2.1,113.75
2007,6,21,27.77,83.25,19.23,2.25,99.96,2.42,106.88
2007,6,22,27.04,87.81,19.65,16.99,100.06,1.86,97
2007,6,23,26.55,91.56,19.96,5.84,100.15,4.31,87.75
2007,6,24,27.21,88.81,20.08,7.56,100.22,3.78,164.94
2007,6,25,27.04,91.5,20.51,18.79,100.21,2.9,198
2007,6,26,26.98,89.69,19.96,10.67,100.15,3.65,203.38
2007,6,27,27.05,90.62,20.26,16.81,100.3,2.92,225.38
2007,6,28,26.33,89.31,19.04,4.78,100.45,3.37,267.94
2007,6,29,26.38,87.69,18.74,2.4,100.35,3.4,291.38
2007,6,30,25.9,88.88,18.55,10.61,100.26,4.72,256.75
2007,7,1,26.1,89.12,18.86,7.56,100.18,4.28,239.62
2007,7,2,25.77,90.75,18.86,4.14,100.19,4.09,241.31
2007,7,3,26.19,87.69,18.55,9.51,100.28,4.26,241
2007,7,4,26.86,87.75,19.29,17.14,100.27,4.3,235.81
2007,7,5,25.97,92.56,19.47,14.57,100.29,3.92,221.38
2007,7,6,26.53,90,19.47,5.62,100.3,4.14,228.5
2007,7,7,25.96,90.81,19.04,0.9,100.37,3.05,244.25
2007,7,8,26.34,87.56,18.74,2.46,100.17,4.3,258.44
2007,7,9,26.73,87.56,19.17,4.34,100.04,4.65,248.19
2007,7,10,26.45,91.25,19.78,8.77,100.08,4.29,236.94
2007,7,11,25.98,92.81,19.59,15.35,100.04,4.52,242.69
2007,7,12,26.11,90.06,19.1,2.06,100,5.5,253.06
2007,7,13,26.58,89.88,19.59,10.76,100,4.43,259.25
2007,7,14,26.29,91.19,19.59,5.31,100.08,3.81,250.25
2007,7,15,26.4,93.12,20.14,53.6,100.19,3.29,238.75
2007,7,16,26.01,94.75,20.02,9.24,100.25,3.41,221.56
2007,7,17,26.87,88,19.41,0.76,100.27,2.53,225.62
2007,7,18,26.97,88.38,19.59,2.99,100.27,2.37,173.19
2007,7,19,26.7,90.38,19.78,28.16,100.33,2,168.62
2007,7,20,26.94,87.81,19.47,17.52,100.34,1.62,158.31
2007,7,21,27.4,82.88,18.8,1.02,100.3,1.48,143.75
2007,7,22,27.21,84.44,18.98,0.18,100.26,2.29,111.94
2007,7,23,26.8,87.38,19.17,1.93,100.34,1.33,113.56
2007,7,24,26.94,85.5,18.8,0.1,100.41,2.03,146.62
2007,7,25,26.48,85.62,18.37,2.03,100.39,1.8,165
2007,7,26,26.63,87.19,18.92,16.09,100.26,1.98,128.31
2007,7,27,26.61,88.94,19.35,31.14,100.25,2.34,174.38
2007,7,28,25.8,92.69,19.29,61.69,100.25,2.4,224.31
2007,7,29,26.14,89.31,18.92,4.38,100.28,2.62,232.5
2007,7,30,26.39,88.75,19.04,8.04,100.36,2.52,233.88
2007,7,31,25.37,92.25,18.74,5.8,100.36,3.97,240.38
2007,8,1,25.77,90.25,18.68,4.46,100.32,4.16,259.06
2007,8,2,24.65,93.31,18.13,13.03,100.39,4.98,257.94
2007,8,3,24.84,91.62,18.01,8.98,100.29,4.47,265.94
2007,8,4,24.94,92.88,18.43,25.96,99.93,6.33,261.56
2007,8,5,24.97,91.88,18.25,3.1,99.88,5.84,254.31
2007,8,6,25.96,89.56,18.8,1.67,100.05,6.25,250.81
2007,8,7,26.08,90.69,19.23,0.99,99.99,5.09,255.19
2007,8,8,26.52,90.06,19.59,3.94,99.79,5.82,238.06
2007,8,9,26.14,91.31,19.47,16.75,99.94,5.65,227.06
2007,8,10,26.08,91.44,19.35,5.1,100.16,4.39,228.69
2007,8,11,26.65,90,19.65,3.54,100.19,3.88,238.5
2007,8,12,26.57,90.38,19.65,0.18,100.23,3.91,254.81
2007,8,13,26.83,89.75,19.84,1.12,100.2,3.81,250.88
2007,8,14,26.81,90.69,20.02,0.13,100.16,3.84,247.69
2007,8,15,26.67,91.38,20.08,1.48,100.05,4.14,228.12
2007,8,16,26.48,91.75,19.9,4.26,100.04,4.16,239
2007,8,17,25.98,91,19.17,1.13,100.11,4.38,233.25
2007,8,18,26.65,89.25,19.53,2.21,100.13,4.08,244.19
2007,8,19,26.61,91.12,19.9,10.55,100.2,3.57,244.5
2007,8,20,26.81,90.94,20.08,7.46,100.26,2.91,228.06
2007,8,21,26.37,92.06,19.84,0.75,100.28,3.42,217.88
2007,8,22,26.01,91.31,19.17,1.75,100.34,2.84,244.5
2007,8,23,26.34,89.31,19.17,0.35,100.3,2.12,217.5
2007,8,24,26.77,88.94,19.53,1.16,100.3,2.5,236.19
2007,8,25,26.39,91,19.59,13.38,100.3,2.3,228.75
2007,8,26,26.74,87.88,19.23,1.12,100.18,2.49,263.19
2007,8,27,26.73,86.31,18.86,8.3,100.11,3.21,250.12
2007,8,28,26.26,89.06,18.98,11.72,100.12,2.79,195.81
2007,8,29,26.48,88.81,19.17,2.2,100.21,2.79,195.88
2007,8,30,26.61,89.94,19.59,7.54,100.27,3.03,218.25
2007,8,31,26.62,90.19,19.65,23.2,100.23,2.37,230.12
2007,9,1,26.9,89.75,19.9,12.68,100.17,2.45,243
2007,9,2,26.44,93,20.14,62.57,100.27,1.78,239.75
2007,9,3,26.66,89.06,19.41,1.01,100.34,1.87,252.81
2007,9,4,26.63,86.94,18.86,2.39,100.35,2.42,257
2007,9,5,27.08,86.12,19.23,0.17,100.35,1.89,203.12
2007,9,6,27.39,86.56,19.71,2.61,100.29,1.38,215.06
2007,9,7,25.98,93.19,19.65,38.82,100.24,1.73,266.69
2007,9,8,27.33,86.31,19.59,2.67,100.18,1.55,184.19
2007,9,9,27.14,88.69,19.96,0.14,100.19,2.37,231.25
2007,9,10,26.92,90.25,20.08,1.2,100.18,2.08,250.44
2007,9,11,26.55,89,19.29,2.23,100.17,2.45,228.94
2007,9,12,26.57,90.56,19.71,12.9,100.1,2.09,220.31
